Id,Target
ID_8e2512a1f,4
ID_214ae5c21,4
ID_114fbe5b3,4
ID_e9478911c,4
ID_a8947b31b,4
ID_97297f485,3
ID_37989111d,4
ID_4fdd629e1,4
ID_73c023bf0,4
ID_8e904532d,4
ID_16da34b2c,4
ID_b8686f484,4
ID_dc4f16530,4
ID_7b084c3b7,4
ID_e3985d912,4
ID_1cf0379e0,4
ID_a4a807c1d,4
ID_fa25720af,4
ID_c6345f212,4
ID_9cf509d11,4
ID_5363de2cc,4
ID_6fbd5e642,4
ID_e2193a00e,4
ID_ce4e6f5e3,2
ID_5e8413792,4
ID_da701c61a,4
ID_ac4dbecf6,4
ID_f6933d44c,4
ID_69ceea4d8,4
ID_3a935b2a1,4
ID_688b5f095,2
ID_000b240d7,4
ID_5d8a1649a,4
ID_fdb533bc3,4
ID_a017b3379,4
ID_174aae905,4
ID_6bf46c484,4
ID_34614aa7c,3
ID_f02bfbfe7,3
ID_1e2fee021,3
ID_b51b817a1,3
ID_1a82cbd98,3
ID_9f48a46ac,4
ID_17a9f9209,4
ID_f3ab91848,4
ID_ee939606a,3
ID_3fe6851e5,4
ID_11e837834,2
ID_073b0b473,2
ID_fc3cafa48,2
ID_0cc0b29b2,2
ID_bea9c3ec4,4
ID_454da7e8d,4
ID_b904f4e00,4
ID_ad5db61b5,4
ID_567aaefea,4
ID_4aef5839c,4
ID_b36bf6aec,4
ID_64e97afb4,4
ID_9013667b3,4
ID_48c35c4b5,4
ID_a21b0618c,4
ID_0ca3dd2bd,4
ID_ddc416a4b,4
ID_c1012b9fb,4
ID_ac1880224,4
ID_785f86745,4
ID_9261c0bda,4
ID_fa68fb258,4
ID_5e7605881,4
ID_d43c61bc9,4
ID_2b8c75393,4
ID_594591fb7,4
ID_526fde42b,4
ID_225c4eb4b,4
ID_77d0eaf97,4
ID_dbcd9f50d,4
ID_235c74b52,4
ID_9ab8f9f00,4
ID_b5a21869f,4
ID_644bb4c52,4
ID_65c7596f1,3
ID_8b91820d6,3
ID_cb914fc3b,4
ID_48b1e8fb0,4
ID_bdf3d8862,4
ID_e00563c35,4
ID_726ba7d34,4
ID_b75d7c648,4
ID_37e7b3aaa,4
ID_84ae984e7,4
ID_0395ae256,4
ID_8b949048e,4
ID_d76a84d47,4
ID_0a6f996b1,4
ID_aa326a919,2
ID_e28448312,4
ID_9a5573de1,4
ID_0d714151b,4
ID_e0a305a34,4
ID_9b6fa0619,4
ID_a78372ad8,4
ID_03af32683,4
ID_5ff4f1e8e,4
ID_58b57d3d1,4
ID_3fc88f3c3,4
ID_688f6f8e1,4
ID_bab500f31,4
ID_14c8ce934,4
ID_c3c1597e2,4
ID_5149f5ffd,4
ID_4705b631d,4
ID_c152e039d,4
ID_6ec7ee687,4
ID_a1a5f5e09,4
ID_21ff47f96,4
ID_26c8f78e3,4
ID_0b85dc7f5,4
ID_ccd75e1d3,4
ID_b57aa2e9f,4
ID_2db868f9e,4
ID_4e8398dd5,4
ID_1a4278d23,4
ID_8c1d4d8ff,4
ID_ede67705d,4
ID_5ffc1d324,4
ID_a82fdad5c,2
ID_46841fa92,4
ID_37b65a5a3,4
ID_5f0ecbfe5,4
ID_f4b970e27,4
ID_f1cdf2b18,4
ID_5cc1ea161,4
ID_cb1b1204c,4
ID_067d72222,4
ID_c5631a80f,4
ID_09a032bcd,4
ID_af2d1cd53,4
ID_e9a778fb3,4
ID_eb266ab0d,4
ID_57c134bb3,4
ID_96a58d8bf,2
ID_6824fd1e9,2
ID_ef5ba3988,4
ID_a4005dd3c,4
ID_68456fa2f,4
ID_7815372ab,4
ID_6a29165b9,4
ID_17fafa202,4
ID_a0e526c10,4
ID_ac3889fba,4
ID_ad4301d6d,4
ID_83d18a238,4
ID_d84135516,4
ID_fca4774b0,4
ID_5e05f1f28,4
ID_296482501,4
ID_1e32d5b8d,4
ID_8611b82fd,1
ID_735924181,1
ID_4abf9fda7,1
ID_0162aa0ab,1
ID_0edfb31d9,1
ID_126c8bc2a,1
ID_8c48580ed,1
ID_9d13008e7,1
ID_6afdf7943,1
ID_bbecc0baf,1
ID_0805cd6ef,1
ID_ea0fdb215,1
ID_3e84b332c,1
ID_7b0b12431,4
ID_afdbbcd99,4
ID_fd76d0027,4
ID_d87c33f83,4
ID_e8ac8a62e,4
ID_866e2267c,4
ID_b3241900a,4
ID_2739d9a7d,4
ID_bf63526c6,4
ID_8657e1d4e,4
ID_ce88fb814,4
ID_0cffa3d12,3
ID_db43e7bc1,4
ID_983e1c22b,4
ID_e5764edd9,4
ID_9342d2d9f,4
ID_53468bfc1,4
ID_bfbf8338c,4
ID_3752f2721,4
ID_15fbc8039,4
ID_f68a5731c,4
ID_401255345,4
ID_1acc3b9db,4
ID_3bceb8df3,4
ID_97569d8e2,4
ID_90f0db8b9,3
ID_70d0baefe,3
ID_fa16fc3f8,4
ID_801cc7c56,4
ID_44c6b9690,4
ID_bb09c3c8e,4
ID_90e2de13a,4
ID_ae1cb42a1,4
ID_bb7fcab9c,4
ID_f012e4242,4
ID_0688a3a83,2
ID_4aff5aa1b,2
ID_693220490,2
ID_5decd81b8,2
ID_ed245e3e9,4
ID_82bd65d3c,4
ID_25356dca0,4
ID_a991192cc,4
ID_91c707e87,4
ID_4a85a48b4,4
ID_3161e947d,4
ID_0d8e88174,4
ID_a7e0da9f3,3
ID_80329d9ce,3
ID_d119c32be,3
ID_7f3c2793b,4
ID_f48ab70c1,4
ID_eb3710c00,4
ID_99ce783db,4
ID_4afdcf092,3
ID_728c35766,3
ID_18cc3f08d,3
ID_240e80c7b,3
ID_7dce915ff,4
ID_5dafd7a19,4
ID_3a8520feb,3
ID_165efcb44,3
ID_18dc45e67,3
ID_8dc0c6e49,3
ID_320fb3020,3
ID_d520240c6,3
ID_69fb38356,2
ID_f86f9d6e3,2
ID_3a98b97fa,2
ID_afad59ff7,2
ID_809afc3f2,2
ID_3edaf1b14,4
ID_94292ce62,4
ID_e71631816,4
ID_d6942f2ed,4
ID_ae5e0b5c7,4
ID_6df0785f5,4
ID_8b01fa06b,4
ID_fd1e9ee32,4
ID_695a29d5c,4
ID_831bfa5c2,4
ID_1653a0814,4
ID_ad592906e,4
ID_fb98d84da,4
ID_a018a69eb,4
ID_97051753e,4
ID_d8ba76fe8,4
ID_4be9d7086,4
ID_624058c13,4
ID_9b8ab41e0,4
ID_a01699999,4
ID_de13f0462,4
ID_77a07cd1e,4
ID_02e5746c8,4
ID_d3803ba0d,4
ID_dfaec6da1,2
ID_05b53cc21,2
ID_27ba312f3,2
ID_8f8f641fe,2
ID_9a0a53594,2
ID_b779a9f96,2
ID_037c60bcc,2
ID_550f1ce7f,2
ID_ce6ef74eb,2
ID_90070322b,4
ID_f3a662934,4
ID_f846db38d,4
ID_e04ed4ffd,4
ID_6a5578118,4
ID_f7f4eac3f,4
ID_43044e432,4
ID_b5b8af8f0,4
ID_4927565ae,4
ID_84c120e27,4
ID_f88f04e04,4
ID_4c2cdca45,4
ID_5599bc66c,4
ID_437c3cd20,4
ID_0e5607f83,4
ID_bc118f90c,4
ID_d7984b8ae,4
ID_4f1956ee7,4
ID_b3cae0c8f,4
ID_35ab6a10d,4
ID_d480084e1,3
ID_c60fd0179,3
ID_29308c104,3
ID_fd8a3863a,3
ID_39d97d155,1
ID_659a4db79,1
ID_5f4ad6b7e,3
ID_7f4b005c5,3
ID_bc189b2b8,3
ID_d5aaf5631,3
ID_7cdd89568,3
ID_4d6a67ba2,3
ID_32983eb91,3
ID_7921733ce,3
ID_de0a8ff6f,3
ID_23b207c29,3
ID_f9cd9736a,3
ID_9e5c8d012,4
ID_75a1eb2a0,4
ID_cab36876a,4
ID_81b73e995,4
ID_dfbba6226,4
ID_ad33ba68d,4
ID_1203e8b59,4
ID_66482c811,4
ID_c88c1a043,4
ID_8f8099bbb,4
ID_77d8d18cd,4
ID_97176dcc4,4
ID_6e2bc0523,4
ID_97208d5d3,4
ID_0fe7bafe4,4
ID_cb94e78e3,4
ID_c6b9bcdd5,4
ID_09b567082,4
ID_252e4d256,4
ID_058449178,4
ID_42de52c3c,4
ID_20d8b7f0f,4
ID_2a1ede8ef,4
ID_be3dab817,4
ID_533c43013,4
ID_29455cd48,4
ID_8dce81896,4
ID_862fb1dce,4
ID_7a272c598,4
ID_5c7615960,4
ID_9b80a5d5c,4
ID_efe0c4a97,2
ID_401f4bd1f,2
ID_ad2dec745,2
ID_e85fc4663,2
ID_e57bad9cb,4
ID_23b458e60,4
ID_a4dc0ae2f,4
ID_6565cdb6b,4
ID_bdbe15dff,4
ID_124147157,4
ID_d9766b86d,4
ID_de46615da,4
ID_f7ee466a3,4
ID_818582036,4
ID_7b34045fe,4
ID_d79548ae2,4
ID_252acebc6,4
ID_728725f32,4
ID_a4ca5af9f,4
ID_640554145,2
ID_78c316c8d,2
ID_abdc72ddc,2
ID_55cff9be7,2
ID_299064d93,4
ID_dc58f7993,4
ID_20fdcd395,2
ID_79420bc97,2
ID_9c2036d5d,2
ID_cd4baf1ca,4
ID_ab0208709,4
ID_c79bc6436,4
ID_21ca3702f,4
ID_ee9c3ec73,4
ID_8e027d9d7,4
ID_9346d89ab,4
ID_c5682796d,3
ID_6d17d36c8,4
ID_2e19724e8,4
ID_6c2c4c2d7,4
ID_e71530d31,4
ID_cf4e3f076,4
ID_e453a37ec,4
ID_43dc4b8db,4
ID_402fe798e,4
ID_55494c745,4
ID_e6ccf0d66,4
ID_81ad8e8c2,4
ID_cc56180b1,4
ID_c0bc9f0cf,4
ID_d360668be,4
ID_d530b3703,4
ID_ad497bc06,4
ID_792875ac6,4
ID_54323c0d6,4
ID_0faefcf6b,4
ID_e7191eab7,4
ID_7e3aa90fc,4
ID_f80b69778,4
ID_3855d2ea6,4
ID_e442fe415,4
ID_42355969d,4
ID_a7ea5a908,4
ID_9679d2bc3,4
ID_134a02e44,4
ID_b4276a473,4
ID_2c640e4a8,4
ID_953660767,4
ID_dae66b16a,4
ID_d9a80e857,4
ID_c3a81afb7,4
ID_e75e4839f,4
ID_b2bbaf3b5,4
ID_e79e17428,4
ID_6de35f862,4
ID_769215b79,4
ID_d1a4752a1,4
ID_8b8131b09,4
ID_0d614a6ae,4
ID_ee851e915,3
ID_b480e2850,3
ID_249c853e8,4
ID_109c11ec7,4
ID_621ca7588,4
ID_51645eb24,4
ID_a0d209603,4
ID_a544eaea2,4
ID_627d0b5d8,4
ID_3086f1c10,3
ID_1a56f1fdb,3
ID_6237ea146,3
ID_3d1e063e3,3
ID_2c3d365c1,4
ID_6b35bb60e,4
ID_3e77c20af,4
ID_196320150,1
ID_4a49126fc,1
ID_b10499b87,1
ID_8a4c766e6,1
ID_0f1d4d11e,1
ID_f44022bca,3
ID_fcd8aed01,3
ID_d43697f10,3
ID_7208f77ef,3
ID_2a535cb9d,2
ID_afcdc0738,4
ID_6b9a04176,4
ID_8b4e8ecd3,4
ID_47a177702,4
ID_a5a03841a,4
ID_c6ebf2eb3,4
ID_3aa0eb39a,4
ID_fb18eaa05,4
ID_add1c87d0,4
ID_68812b4fd,4
ID_4cdb0c3c8,4
ID_bb5ef1ab2,3
ID_adb8dd94b,3
ID_7f0401f61,3
ID_5e6a0ee94,3
ID_7ab6edbb8,4
ID_d7cc9395f,4
ID_0b15fd0ba,4
ID_b0e6b0012,4
ID_55a9d9c01,4
ID_a9f82cba8,4
ID_c04f06d26,4
ID_cda366f20,4
ID_25f6c753d,4
ID_f7d98961c,3
ID_28e20df96,3
ID_a7f3a22a8,3
ID_b4439247f,3
ID_eff8e3eb8,2
ID_810015ed1,2
ID_b6316d0c5,2
ID_1686e0812,2
ID_348bf51bb,1
ID_e2c94b6e9,1
ID_54182ca7c,1
ID_7eb5d2687,1
ID_f1e1b1033,1
ID_af1bc7aea,3
ID_3cd99ccd9,3
ID_63ec32b50,3
ID_141b4e4c2,3
ID_a2f0d3e9e,4
ID_d13afb55d,4
ID_8113f0d15,4
ID_aba946318,4
ID_bf4751bc1,3
ID_4cb71292a,3
ID_f136020d7,3
ID_1373d44c0,4
ID_c7563099d,4
ID_f3c2834c2,4
ID_35e557fbf,4
ID_facf05eab,4
ID_c29d54605,4
ID_3cce6a3d6,4
ID_99a8e8d76,4
ID_d58746535,4
ID_cb69015f9,4
ID_159b758d7,4
ID_e15ee7e1b,4
ID_dae3465bd,4
ID_901295a2d,4
ID_76ecd21a1,4
ID_b7a15f2a9,4
ID_9f2a4bcce,4
ID_3a47db99d,4
ID_18e2782ee,4
ID_a0b5f0eed,4
ID_60783a83c,4
ID_8a23fd3c6,4
ID_ab864599c,4
ID_010c72f02,4
ID_38b8219b2,4
ID_e5ee8c82f,4
ID_9ac731b14,4
ID_763f8fe13,4
ID_e2df267b5,2
ID_4c22a0081,2
ID_1b9f2936a,2
ID_3012e8869,2
ID_8997f8484,2
ID_c51c60542,4
ID_d51b0f53e,4
ID_2b15772d0,2
ID_b0b0a3fcb,4
ID_9647b8db3,4
ID_e8705c211,4
ID_e7482e964,4
ID_cec034464,4
ID_5130d9467,4
ID_9fdee63f3,2
ID_798cd9b5b,4
ID_5a25d8552,4
ID_96ee97f1d,3
ID_6920d16e6,3
ID_287853262,3
ID_7ad17875f,3
ID_8ccb845fd,2
ID_a2195c0f5,2
ID_ff75f7267,3
ID_46154ebba,3
ID_7de507ff5,3
ID_d4a55748b,3
ID_e07c64bc8,3
ID_9b8441f93,4
ID_ade7fd6c4,4
ID_0944885f5,4
ID_6f094c356,4
ID_d373e33cb,4
ID_b935e88cc,4
ID_abf84fc3b,4
ID_de53e1c61,4
ID_8f6ae5ca3,4
ID_bf119766e,4
ID_a8f1bd314,4
ID_88408c00c,1
ID_ef00cb338,1
ID_2ffbd2d39,1
ID_00b7179b8,1
ID_645305075,4
ID_538dfbc83,4
ID_a7b9e0830,4
ID_4ee93a1cc,4
ID_765a48fe0,3
ID_e644d8180,3
ID_9e576bdc6,3
ID_14996f929,3
ID_2204c30e5,3
ID_1729984f3,3
ID_9956b9d20,2
ID_f187f70b8,2
ID_6ecba7dad,2
ID_109efbe4f,2
ID_2680bd217,2
ID_f9a06f08c,2
ID_e234f0287,3
ID_3ec2f99a4,3
ID_8e04c5b83,4
ID_1556738be,4
ID_759d4fb3c,4
ID_8dcfe891c,4
ID_90b652add,4
ID_65e777330,3
ID_4298b4de5,4
ID_1c111291e,4
ID_4ff36c9ee,4
ID_68e1ce52f,4
ID_0d2aabd00,4
ID_7cd19ef11,4
ID_bba68af35,4
ID_e2b3fbdde,4
ID_e1320dc6d,4
ID_a144f8fbd,4
ID_2f0e608d6,4
ID_282eed3a8,4
ID_ee56a6e70,2
ID_281f578d2,2
ID_4a6255ab3,2
ID_074ed119c,2
ID_34e68fde7,2
ID_09f641551,4
ID_e67cdfaf5,4
ID_98b8bc853,4
ID_52ac6dc4a,4
ID_a291024bd,4
ID_0cd4d3063,2
ID_a4cf3f525,2
ID_5a19a740a,2
ID_c9b1a5c08,2
ID_3a11f92af,4
ID_f2f40b9d9,4
ID_f121daf45,4
ID_fe2da730b,4
ID_ddbe3634e,4
ID_d7e19e17c,4
ID_898d21e90,4
ID_b042af6cb,1
ID_b3b624a19,1
ID_5adcbb247,1
ID_7c6cc00dc,3
ID_273a33612,4
ID_62b3b077d,4
ID_ca31955a3,3
ID_34e3c652b,3
ID_db9a12ebf,3
ID_1133b1580,2
ID_e9e592eed,2
ID_5b06186ca,2
ID_db11c067c,2
ID_d579c5956,4
ID_ca5a8e453,4
ID_9bdc04c39,4
ID_fa0f7c8be,4
ID_d85935eef,4
ID_8895aa50d,4
ID_a6bb0828c,4
ID_0a43ba252,4
ID_e1093659e,4
ID_2c1ed574f,4
ID_0ee3d80da,4
ID_adfc6a82c,4
ID_d76490efc,4
ID_2d5590da7,4
ID_e78ac04eb,4
ID_e4ec84318,4
ID_a9bbd2199,4
ID_29749a7e9,4
ID_8359a787c,2
ID_e41039387,2
ID_0f45fd723,2
ID_00e338068,2
ID_c3accf496,4
ID_aa17600f5,4
ID_5c1fe0bf3,4
ID_3b01b84ed,1
ID_ed527e0da,1
ID_1eb95427d,4
ID_eaa43741f,4
ID_f3f8d473b,4
ID_bee0e3fa0,4
ID_368e9a75d,4
ID_ae354940e,4
ID_524196db3,4
ID_5522dc1fc,4
ID_14605d31d,4
ID_df7f1c1c3,4
ID_1e8e2fd66,4
ID_0cc2736b9,4
ID_59fd94b61,4
ID_4eec32d84,4
ID_2a244cf81,4
ID_333c6e6cf,4
ID_1eece0517,4
ID_a755249e1,4
ID_be97a92cf,4
ID_3c042d9af,4
ID_33ec4072b,4
ID_23a8a2589,4
ID_19cceb3cc,2
ID_4a977a29c,2
ID_5789089ec,2
ID_acab704e8,4
ID_c3d0580d4,4
ID_db8409660,4
ID_318aecfca,4
ID_4b3e055c4,2
ID_e91716174,2
ID_0eb2cd187,4
ID_2aba0fea1,1
ID_8f6d3a669,1
ID_d6dca1fc0,1
ID_c9bc0bb41,1
ID_d83748248,1
ID_ef9860d6a,1
ID_8749c4353,4
ID_05114f73a,4
ID_6d92eaff2,4
ID_5d93a226d,4
ID_7a4bdb8d9,4
ID_6e0bae8ff,4
ID_13561c986,4
ID_ca62ccb8b,4
ID_c677a80fb,2
ID_25dd1b8fe,2
ID_30ba8801e,2
ID_324bf47df,3
ID_afc0948ae,4
ID_1a72d6d04,4
ID_44ce6cd44,4
ID_e65ea1f83,4
ID_add21cc4e,4
ID_8f723b4d0,4
ID_2158c376d,4
ID_ee68ad186,4
ID_c8221efb1,4
ID_a552ba761,4
ID_00721ed96,4
ID_8a2c7a1e7,4
ID_f4998b754,4
ID_04b5aa53f,4
ID_2bcfb23c4,4
ID_6ee82e207,4
ID_1bd299508,4
ID_d405836ac,4
ID_329af06d6,2
ID_0ace7d344,2
ID_e6ef40807,2
ID_e2731deb8,2
ID_f5486c6af,2
ID_ff06b447d,4
ID_d8e1c34ba,4
ID_5901acf92,4
ID_257468457,4
ID_d08a85737,4
ID_205ba4e8c,4
ID_042636abb,4
ID_9b55a2860,4
ID_485a894b2,4
ID_e8f62e1f5,4
ID_7b8841905,4
ID_2b934ba57,4
ID_413236385,4
ID_1bd77c221,4
ID_023ef98da,4
ID_78e4a4357,4
ID_366755f39,4
ID_ca86de7df,4
ID_0393d91a6,4
ID_e68bb37d9,4
ID_db1ed9c1c,4
ID_79c161619,2
ID_42b5664ae,2
ID_3408e6e07,2
ID_2378cf104,2
ID_d90657706,2
ID_1ced956ff,4
ID_d966c0fc4,4
ID_0e5824b76,4
ID_a1b41d6d3,4
ID_e8392d088,4
ID_c45ce074a,2
ID_01fea2fb2,2
ID_63915beb2,4
ID_72ec0e9f2,2
ID_e5cff4de5,2
ID_efc32087a,4
ID_bbcd4c844,4
ID_0d9fa85ba,4
ID_d5c9250c7,4
ID_8b7e5fc12,4
ID_11bfbe099,4
ID_18980c0ee,4
ID_87e94285c,4
ID_11c7cb9b4,4
ID_1da91cc76,4
ID_a4776b486,4
ID_08a4b5e52,1
ID_33bf9a2a9,1
ID_8797a19cd,4
ID_3ea3145f2,4
ID_78b7d153e,4
ID_98c9d2144,4
ID_edbb5ab2e,4
ID_a28c3a2fb,4
ID_b0f61ceb1,1
ID_1aa45c090,1
ID_0bb9b5347,1
ID_bf4b0a76a,1
ID_61efaac6a,1
ID_c112ceeef,4
ID_634eac96c,4
ID_a0db6f374,4
ID_6d5d79cd5,4
ID_4197d1421,3
ID_06a29e4fa,3
ID_8681c1ce5,2
ID_7365e7b52,2
ID_402ad06e7,2
ID_9de959749,2
ID_cc721e3e3,2
ID_b01fa4b76,2
ID_0a5dbb039,2
ID_ce2f0847d,2
ID_11475793a,2
ID_3fb3f88d4,2
ID_e5bdb538c,2
ID_c2647723e,4
ID_3d60919bd,4
ID_83802fe27,4
ID_82304360e,4
ID_002242b5b,4
ID_a98ca3147,4
ID_18a3f23cb,4
ID_53692b43e,4
ID_e09130c26,4
ID_8afbed7b7,3
ID_b92efa2c0,3
ID_ba60009cb,3
ID_2a7e56f9c,4
ID_17c4f40c9,4
ID_f1131f209,4
ID_8f65f640d,4
ID_1e6041756,4
ID_9e9a2e037,4
ID_5a2fa23f7,4
ID_dfb53f8d8,4
ID_d62178a3c,4
ID_7877f187d,4
ID_4152887bb,4
ID_e74d2f372,4
ID_7d481c7b5,4
ID_7fae4a62b,4
ID_328ba1771,4
ID_c2b61e595,4
ID_a69ee5a77,4
ID_c8bb33956,4
ID_f6a6ca530,4
ID_91334f102,4
ID_344cab0e9,4
ID_c7f6ebb4f,4
ID_8e316922d,4
ID_a7d75c3f2,4
ID_f9d38fdfc,4
ID_e3bf5f858,4
ID_30ba571ac,3
ID_d2b9dd137,3
ID_04bc25a9c,3
ID_2b593ee84,2
ID_52c400563,2
ID_ac2d025a1,4
ID_419c80d57,4
ID_e7573f1df,4
ID_c06d49af4,4
ID_717a40e7b,4
ID_033471381,4
ID_66817af01,4
ID_d1252aabc,4
ID_76d033027,4
ID_7f3274dea,4
ID_23527730b,4
ID_1fbe9d178,4
ID_f8f7806ca,4
ID_1a18310da,4
ID_03649c445,4
ID_a0708215c,2
ID_67eb051b9,2
ID_1c913cb4c,2
ID_7508677ed,2
ID_fef41409c,2
ID_f78d4ee67,2
ID_984d7e9a9,2
ID_08d8e727d,4
ID_1c880df2e,4
ID_5afc7e71c,4
ID_3fe7b6a7a,4
ID_e34da1070,4
ID_c19a75a13,4
ID_5a8e4d396,4
ID_603395689,4
ID_a031cc5c9,4
ID_ec3617e08,4
ID_a06b12ab0,4
ID_eb688f56b,4
ID_924693fbf,4
ID_fce3fc3fa,4
ID_e9db8f9b1,4
ID_915da0c5c,4
ID_c6c4ca644,4
ID_d2c54bfc1,4
ID_96e9afefc,2
ID_59b8054b7,2
ID_1fd1e1ed2,3
ID_6558c9727,3
ID_b02f93a29,3
ID_81357bca0,3
ID_0957a135e,2
ID_5654336ab,2
ID_cafc9421b,2
ID_c7bb496d3,2
ID_f837eaf64,2
ID_2704b94be,2
ID_55d156353,2
ID_3292350e8,2
ID_a99bc7b85,2
ID_e5c69b074,2
ID_82dd677d6,2
ID_33f0336eb,2
ID_1e73aef99,2
ID_9a2e0803a,2
ID_305a65c13,2
ID_f13bfda01,3
ID_91490d179,3
ID_37a9e4139,3
ID_f32449f10,3
ID_7f8b54b7d,3
ID_ccd557ac2,3
ID_5a3b0df08,3
ID_a908166b1,3
ID_65f86c2c8,3
ID_a56e87ef2,3
ID_7aaabd197,3
ID_0165c72e0,3
ID_2ccae58d3,3
ID_ab8fa5331,4
ID_0b8a9d699,4
ID_ef2716a8f,4
ID_ceabb5df8,4
ID_8be43bc8f,4
ID_a1bf6a52a,4
ID_d3985bf0b,4
ID_ad16b9b15,4
ID_d585f35fe,4
ID_fbab06c98,2
ID_e40646e94,1
ID_f8bf25528,2
ID_021baf1e0,2
ID_ce59125ec,4
ID_ce1115e52,4
ID_674a711b6,4
ID_f202aa0d2,4
ID_2a9134915,4
ID_0460c8f8a,4
ID_5bbec150e,4
ID_b4eff70d5,4
ID_96d940bdb,4
ID_09f9d870e,4
ID_63c119ec4,2
ID_1356d98b3,2
ID_b0d834e88,2
ID_60428985c,2
ID_e8d85f62a,2
ID_f3918716c,2
ID_9474ad929,2
ID_4f4963bf1,4
ID_e0a031b93,4
ID_cb0935c16,4
ID_196e85454,4
ID_950728be5,4
ID_5cb2173b7,4
ID_7ab547da9,4
ID_e895493fc,4
ID_695f8ef03,4
ID_ece440962,4
ID_02508948d,4
ID_69d9b109a,4
ID_c2db3edd3,4
ID_dc5938152,2
ID_6e61ca6a9,2
ID_80df43006,2
ID_fe793afc6,2
ID_4140dd590,2
ID_d620667bc,2
ID_6cd8e3f25,4
ID_44d02a0c6,4
ID_1a01b664a,4
ID_13c4fff5e,4
ID_0f5d1745c,4
ID_cf4e30aa7,2
ID_444670d8d,2
ID_e203aed22,2
ID_503b8e9fd,4
ID_78ce19e9e,4
ID_fd75aa365,4
ID_144f18883,4
ID_4c5df2885,4
ID_4816941c8,4
ID_3f1405e1e,4
ID_e34030226,4
ID_87ee4bd09,2
ID_a1f06c921,2
ID_401cd73e3,2
ID_3225304e1,2
ID_472a6de9a,2
ID_05890a3b6,2
ID_439314f96,2
ID_f34b3f58b,4
ID_2df77e5b3,4
ID_1b3c369df,4
ID_67a423ff9,4
ID_b9e69b111,4
ID_e86c76465,4
ID_c460e2186,2
ID_83ce5e331,2
ID_c3883a47e,4
ID_a8ab08091,3
ID_b0b7f2e33,2
ID_4fa4b0e0f,3
ID_9a48d7f99,4
ID_dad4395b7,4
ID_8a550a7eb,4
ID_9770a0c5b,4
ID_d9b06eb5d,4
ID_1552d80c7,4
ID_e77e10047,4
ID_f641c3b4e,4
ID_bb83ff26d,4
ID_1c84c3651,4
ID_938e28932,4
ID_bada59c29,4
ID_4ae93207d,4
ID_1b495973c,4
ID_68cac5675,4
ID_be8eacfdb,4
ID_9350e2188,4
ID_bf79e8299,4
ID_a5603f6fb,4
ID_1f6042350,4
ID_4ae46affd,4
ID_7654c54fe,4
ID_3c0868755,4
ID_6c337e1d0,4
ID_7665868c1,4
ID_50c2fd7cb,4
ID_7e69d1c01,4
ID_49d1766d8,4
ID_4da812d9b,4
ID_445eedff2,4
ID_9858698ff,4
ID_53bd02dcd,4
ID_c415fa4f1,4
ID_28a1350ba,4
ID_fa155fb4b,4
ID_a006c1e55,4
ID_e7633d729,4
ID_424a9d8f3,3
ID_94183fca2,4
ID_c3ae57367,4
ID_50b0d8b41,4
ID_771fb4922,4
ID_af0dc61a7,4
ID_c9274a365,2
ID_4e15e3275,3
ID_5f3b6af36,3
ID_2e14849a8,3
ID_ac6a50d9c,3
ID_802105b55,4
ID_c90bb31e7,4
ID_92a0116c3,4
ID_4bdfcd45d,4
ID_2421ac8d9,4
ID_ebcbd0345,4
ID_e3b633667,3
ID_e3ccc6586,3
ID_18ce3a207,3
ID_af713238c,3
ID_249328eb9,3
ID_a531d7bc1,4
ID_ada4cc281,4
ID_b6342bd39,4
ID_f01da30cd,4
ID_d382bdd1e,4
ID_74a0f73b8,2
ID_5e4965901,2
ID_67f178011,2
ID_b393a47a8,2
ID_06adf9351,1
ID_a7df00e42,1
ID_a0b087923,1
ID_6d16efbb6,1
ID_a3c329ca1,1
ID_4da8ef1de,4
ID_73adf4df9,4
ID_dafe52085,4
ID_47d4b20dc,4
ID_cf12f19f0,4
ID_684947478,3
ID_70eab8c8c,3
ID_0b7435665,4
ID_8ea4182b8,3
ID_7dab6fc7e,3
ID_9b3b7b2a4,3
ID_619dc8c2f,4
ID_6297fabdc,1
ID_5f1a64877,1
ID_5ec5eb0e9,1
ID_51bf10e35,1
ID_2fbc6f6fe,4
ID_cb5447063,4
ID_7598bf4fd,4
ID_2a82c1d0d,4
ID_7fd9052d7,4
ID_afcc212a9,4
ID_d5cb700ce,4
ID_f1fc70732,4
ID_b05e55f0c,4
ID_000603f5e,4
ID_18ab76ef8,4
ID_5ed270587,4
ID_d404081ef,4
ID_b701a7553,4
ID_ad6334c6c,4
ID_422dc5ad7,4
ID_4b6471088,4
ID_439f068f9,4
ID_f6504a012,4
ID_d70e8038c,4
ID_c0ef8c19c,4
ID_30e9c8dcc,4
ID_c1c2c7dd4,4
ID_d1afe6cdc,4
ID_bd94afbb9,4
ID_31808b3f6,4
ID_e0c3601d4,3
ID_4f37adfb5,3
ID_a7d0eba3f,3
ID_a17ba955c,3
ID_20b4e65c3,3
ID_c689f57d0,3
ID_744bf418c,1
ID_4411a863e,1
ID_3ccce1539,1
ID_f31ed654d,1
ID_a08d71f73,1
ID_6772a5cc6,1
ID_62b58d164,3
ID_b6314db55,3
ID_d07a88389,3
ID_d874c8c9f,2
ID_67fc241f9,3
ID_be7f38d7a,4
ID_d6af7bd03,4
ID_e7e80645c,4
